DDM,PG,1,,,+1000,
DDN,AU,2B,,,+1000,
DEC,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
DEN,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
DER,PG,1,,,+1000,
DET,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
DFW,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
DGE,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
DGL,US,3A,,,-0700,
DGO,MX,1,04/04/2021 08:00,10/31/2021 07:00,-0600,-0500
DHN,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
DIK,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
DIO,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
DJB,ID,1,,,+0700,
DJJ,ID,3,,,+0900,
DJM,CD,1,,,+0100,
DJN,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
DKI,AU,2B,,,+1000,
DLG,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
DLH,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
DLK,AU,3,10/03/2020 04:30,04/03/2021 04:30,+0930,+1030
DLL,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
DLO,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
DMB,KZ,1,,,+0500,
DMD,AU,2B,,,+1000,
DME,RU,2,,,+0300,
DNB,AU,2B,,,+1000,
DNM,AU,4,,,+0800,
DNQ,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
DNV,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
DOB,ID,3,,,+0900,
DOF,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
DOO,PG,1,,,+1000,
DPO,AU,2A,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
DPS,ID,2,,,+0800,
DRB,AU,4,,,+0800,
DRD,AU,2B,,,+1000,
DRE,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
DRG,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
DRO,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
DRW,AU,3A,,,+0930,
DSI,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
DSM,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
DTA,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
DTD,ID,2,,,+0800,
DTR,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
DTT,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
DTW,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
DUC,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
DUD,NZ,1,09/26/2020 02:00,04/03/2021 02:00,+1200,+1300
DUG,US,3A,,,-0700,
DUJ,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
DUM,ID,1,,,+0700,
DUT,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
DVL,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
DYA,AU,2B,,,+1000,
EAA,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
EAR,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
EAS,ES,1,03/28/2021 01:00,10/31/2021 01:00,+0100,+0200
EAT,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
EAU,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
ECH,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
EDA,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
EDF,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
EDG,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
EDR,AU,2B,,,+1000,
EEK,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
EEN,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
EFB,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
EFD,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
EFG,PG,1,,,+1000,
EGA,PG,1,,,+1000,
EGE,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
EGV,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
EGX,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
EHM,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
EIA,PG,1,,,+1000,
EKI,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
EKN,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
EKO,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
ELC,AU,3A,,,+0930,
ELD,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
ELI,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
ELM,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
ELP,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
ELV,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
ELW,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
ELY,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
EMD,AU,2B,,,+1000,
EMI,PG,1,,,+1000,
EMK,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
EMO,PG,1,,,+1000,
EMS,PG,1,,,+1000,
ENA,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
ENE,ID,2,,,+0800,
ENN,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
EPR,AU,4,,,+0800,
ERI,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
ERU,PG,1,,,+1000,
ESA,PG,1,,,+1000,
ESC,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
ESD,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
ESE,MX,3,04/04/2021 10:00,10/31/2021 09:00,-0800,-0700
ESF,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
ESM,EC,1,,,-0500,
EUG,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
EVV,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
EWB,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
EWE,ID,3,,,+0900,
EWI,ID,3,,,+0900,
EWN,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
EWR,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
EXI,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
EYW,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FAC,PF,2,,,-1000,
FAI,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
FAK,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
FAM,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
FAO,PT,1,03/28/2021 01:00,10/31/2021 01:00,+0000,+0100
FAR,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
FAT,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
FAV,PF,2,,,-1000,
FAY,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FBM,CD,2,,,+0200,
FBR,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
FBS,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FCA,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
FDU,CD,1,,,+0100,
FEN,BR,4,,,-0200,
FFM,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
FFT,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FGU,PF,2,,,-1000,
FHU,US,3A,,,-0700,
FHZ,PF,2,,,-1000,
FIC,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
FID,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FIH,CD,1,,,+0100,
FIN,PG,1,,,+1000,
FKI,CD,2,,,+0200,
FKL,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FKQ,ID,3,,,+0900,
FLC,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
FLG,US,3A,,,-0700,
FLJ,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
FLL,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FLO,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FLS,AU,2A,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
FLT,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
FLW,PT,2,03/28/2021 01:00,10/31/2021 01:00,-0100,+0000
FMC,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
FMI,CD,2,,,+0200,
FMN,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
FMY,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FNC,PT,1,03/28/2021 01:00,10/31/2021 01:00,+0000,+0100
FNE,PG,1,,,+1000,
FNL,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
FNR,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
FNT,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FOD,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
FOE,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
FOO,ID,3,,,+0900,
FOR,BR,1A,,,-0300,
FPR,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FPY,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FRB,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
FRD,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
FRG,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FRH,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FRM,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
FRP,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
FRQ,PG,1,,,+1000,
FSD,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
FSM,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
FST,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
FTW,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
FUB,PG,1,,,+1000,
FUE,ES,2,03/28/2021 02:00,10/31/2021 02:00,+0000,+0100
FWA,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FXE,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
FYU,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
FYV,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GAD,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GAL,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
GAM,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
GAR,PG,1,,,+1000,
GAV,ID,3,,,+0900,
GAZ,PG,1,,,+1000,
GBC,PG,1,,,+1000,
GBD,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GBG,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GBZ,NZ,1,09/26/2020 02:00,04/03/2021 02:00,+1200,+1300
GCC,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
GCK,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GCN,US,3A,,,-0700,
GDL,MX,1,04/04/2021 08:00,10/31/2021 07:00,-0600,-0500
GDP,BR,1A,,,-0300,
GDV,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
GDX,RU,10,,,+1100,
GEB,ID,3,,,+0900,
GEG,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
GET,AU,4,,,+0800,
GEW,PG,1,,,+1000,
GEX,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
GFB,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
GFF,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
GFK,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GFL,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
GFN,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
GGG,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GGW,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
GIC,AU,2B,,,+1000,
GIS,NZ,1,09/26/2020 02:00,04/03/2021 02:00,+1200,+1300
GJT,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
GKA,PG,1,,,+1000,
GKL,AU,2B,,,+1000,
GLD,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
GLH,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GLI,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
GLQ,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
GLR,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
GLS,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GLT,AU,2B,,,+1000,
GLV,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
GLX,ID,3,,,+0900,
GMA,CD,1,,,+0100,
GMI,PG,1,,,+1000,
GMM,CD,1,,,+0100,
GMN,NZ,1,09/26/2020 02:00,04/03/2021 02:00,+1200,+1300
GMR,PF,3,,,-0900,
GNS,ID,1,,,+0700,
GNU,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
GNV,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
GOC,PG,1,,,+1000,
GOE,PG,1,,,+1000,
GOH,GL,1,03/28/2021 01:00,10/31/2021 01:00,-0300,-0200
GOJ,RU,3,,,+0400,
GOM,CD,2,,,+0200,
GON,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
GOO,AU,2B,,,+1000,
GOS,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
GOV,AU,3A,,,+0930,
GPN,AU,3A,,,+0930,
GPS,EC,2,,,-0600,
GPT,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GPZ,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GQQ,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
GRB,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GRI,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GRO,ES,1,03/28/2021 01:00,10/31/2021 01:00,+0100,+0200
GRR,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
GRV,RU,2,,,+0300,
GRW,PT,2,03/28/2021 01:00,10/31/2021 01:00,-0100,+0000
GRX,ES,1,03/28/2021 01:00,10/31/2021 01:00,+0100,+0200
GSO,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
GSP,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
GST,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
GTE,AU,3A,,,+0930,
GTF,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
GTN,NZ,1,09/26/2020 02:00,04/03/2021 02:00,+1200,+1300
GTO,ID,2,,,+0800,
GTR,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GTT,AU,2B,,,+1000,
GUC,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
GUG,PG,1,,,+1000,
GUH,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
GUL,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
GUP,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
GUR,PG,1,,,+1000,
GUV,PG,1,,,+1000,
GUW,KZ,1,,,+0500,
GUY,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GVI,PG,1,,,+1000,
GWO,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
GXY,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
GYE,EC,1,,,-0500,
GYL,AU,4,,,+0800,
GYM,MX,2,04/04/2021 09:00,10/31/2021 08:00,-0700,-0600
GYP,AU,2B,,,+1000,
GYY,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HAE,US,3A,,,-0700,
HAP,AU,2B,,,+1000,
HAR,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HAX,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HBA,AU,2A,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
HBG,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HBH,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HBR,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HCA,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HCB,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HCR,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HCW,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HDA,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HDN,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
HFD,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HGD,AU,2B,,,+1000,
HGR,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HGU,PG,1,,,+1000,
HHH,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HHZ,PF,2,,,-1000,
HIB,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HID,AU,2B,,,+1000,
HII,US,3A,,,-0700,
HIS,AU,2B,,,+1000,
HKB,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HKK,NZ,1,09/26/2020 02:00,04/03/2021 02:00,+1200,+1300
HKN,PG,1,,,+1000,
HKY,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HLN,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
HLP,ID,1,,,+0700,
HLT,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
HLZ,NZ,1,09/26/2020 02:00,04/03/2021 02:00,+1200,+1300
HMA,RU,4,,,+0500,
HMO,MX,2,04/04/2021 09:00,10/31/2021 08:00,-0700,-0600
HMS,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HNH,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HNK,AU,2B,,,+1000,
HNL,US,6A,,,-1000,
HNM,US,6A,,,-1000,
HNS,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HOB,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
HOC,PG,1,,,+1000,
HOI,PF,2,,,-1000,
HOK,AU,3A,,,+0930,
HOM,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HON,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HOR,PT,2,03/28/2021 01:00,10/31/2021 01:00,-0100,+0000
HOT,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HOU,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HPB,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HPN,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HPV,US,6A,,,-1000,
HQM,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
HRL,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HRO,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HSH,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
HSI,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HSL,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HSM,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
HSP,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HST,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HSV,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HTA,RU,8,,,+0900,
HTI,AU,2B,,,+1000,
HTO,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HTS,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HTU,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
HUF,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HUH,PF,2,,,-1000,
HUL,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HUS,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HUT,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HUX,MX,1,04/04/2021 08:00,10/31/2021 07:00,-0600,-0500
HVB,AU,2B,,,+1000,
HVN,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HVR,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
HWA,PG,1,,,+1000,
HWD,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
HXX,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
HYA,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
HYF,PG,1,,,+1000,
HYG,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HYL,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
HYR,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HYS,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
HZL,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
IAA,RU,6,,,+0700,
IAD,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
IAG,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
IAH,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
IAN,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
IBZ,ES,1,03/28/2021 01:00,10/31/2021 01:00,+0100,+0200
ICT,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
IDA,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
IDN,PG,1,,,+1000,
IFL,AU,2B,,,+1000,
IGG,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
IGM,US,3A,,,-0700,
IHU,PG,1,,,+1000,
IIS,PG,1,,,+1000,
IJK,RU,3,,,+0400,
IKO,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
IKP,AU,2B,,,+1000,
IKS,RU,8,,,+0900,
IKT,RU,7,,,+0800,
ILA,ID,3,,,+0900,
ILE,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
ILF,CA,4,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
ILG,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
ILI,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
ILM,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
ILN,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
IMA,PG,1,,,+1000,
IMD,PG,1,,,+1000,
IMP,BR,1A,,,-0300,
IMT,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
IND,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
INK,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
INL,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
INO,CD,1,,,+0100,
INT,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
INW,US,3A,,,-0700,
INX,ID,3,,,+0900,
IOK,PG,1,,,+1000,
IOP,PG,1,,,+1000,
IPL,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
IPT,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
IRB,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
IRC,US,5,03/14/2021 11:00,11/07/2021 10:00,-0900,-0800
IRG,AU,2B,,,+1000,
IRK,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
IRP,CD,2,,,+0200,
ISA,AU,2B,,,+1000,
ISJ,MX,1,04/04/2021 08:00,10/31/2021 07:00,-0600,-0500
ISN,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
ISO,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
ISP,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
ISW,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
ITH,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
ITK,PG,1,,,+1000,
ITO,US,6A,,,-1000,
IUL,ID,3,,,+0900,
IVC,NZ,1,09/26/2020 02:00,04/03/2021 02:00,+1200,+1300
IVR,AU,2,10/03/2020 04:00,04/03/2021 04:00,+1000,+1100
IWA,RU,3,,,+0400,
IWD,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
IYK,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
JAB,AU,3A,,,+0930,
JAC,US,3,03/14/2021 09:00,11/07/2021 08:00,-0700,-0600
JAL,MX,1,04/04/2021 08:00,10/31/2021 07:00,-0600,-0500
JAN,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
JAQ,PG,1,,,+1000,
JAV,GL,1,03/28/2021 01:00,10/31/2021 01:00,-0300,-0200
JAX,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
JBC,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
JBR,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
JBS,US,4,03/14/2021 10:00,11/07/2021 09:00,-0800,-0700
JCH,GL,1,03/28/2021 01:00,10/31/2021 01:00,-0300,-0200
JCK,AU,2B,,,+1000,
JDM,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
JDO,BR,1A,,,-0300,
JDX,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
JEG,GL,1,03/28/2021 01:00,10/31/2021 01:00,-0300,-0200
JFK,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
JFM,AU,4,,,+0800,
JFR,GL,1,03/28/2021 01:00,10/31/2021 01:00,-0300,-0200
JGC,US,3A,,,-0700,
JGO,GL,1,03/28/2021 01:00,10/31/2021 01:00,-0300,-0200
JGQ,US,2,03/14/2021 08:00,11/07/2021 07:00,-0600,-0500
JGR,GL,1,03/28/2021 01:00,10/31/2021 01:00,-0300,-0200
JHC,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
JHM,US,6A,,,-1000,
JHQ,AU,2B,,,+1000,
JHS,GL,1,03/28/2021 01:00,10/31/2021 01:00,-0300,-0200
JHW,US,1,03/14/2021 07:00,11/07/2021 06:00,-0500,-0400
JJU,GL,1,03/28/2021 01:00,10/31/2021 01:00,-0300,-0200
JKT,ID,1,,,+0700,
